TIMESTAMP
106,2,Model_A,Interpolation,BeginStartPointPlacement,11/21/2023 15:11:13
106,2,Model_A,Interpolation,FinishStartPointPlacement,11/21/2023 15:11:15
106,2,Model_A,Interpolation,PointPlaced,11/21/2023 15:11:19
106,2,Model_A,Interpolation,PointPlaced,11/21/2023 15:11:20
106,2,Model_A,Interpolation,PointPlaced,11/21/2023 15:11:22
106,2,Model_A,Interpolation,MoveStart,11/21/2023 15:11:34
106,2,Model_A,Interpolation,MoveEnd,11/21/2023 15:11:35
106,2,Model_A,Interpolation,FinishPath,11/21/2023 15:11:51
