TIMESTAMP
106,2,Model_A,Interpolation,BeginStartPointPlacement,11/21/2023 15:17:26
106,2,Model_A,Interpolation,FinishStartPointPlacement,11/21/2023 15:17:30
106,2,Model_A,Interpolation,PointPlaced,11/21/2023 15:17:37
106,2,Model_A,Interpolation,PointPlaced,11/21/2023 15:17:42
106,2,Model_A,Interpolation,PointPlaced,11/21/2023 15:17:46
106,2,Model_A,Interpolation,FinishPath,11/21/2023 15:18:10
