ID,BLOCK_ID,MODEL,METHOD,SPEED,SPLINE_PERCENT,SPLINE_POSITION,TIMESTAMP
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85076.8305917,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85076.8991942,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85076.913196,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85076.9256418,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85076.9957038,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0061021,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0146103,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0317674,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0385239,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0450155,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0573571,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0641441,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0749689,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0813186,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0928591,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.0998979,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.111015,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.1173999,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.1283099,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.1428667,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.1494252,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.1652546,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.1719859,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.1782693,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.1894566,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2005143,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2072202,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2201508,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.226708,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2329919,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2447861,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2560557,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2626186,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2698593,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2844302,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.2963758,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.3062889,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.3134315,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.3331369,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.3397518,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.3514126,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.3578803,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.3697512,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.3848994,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.391912,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.3984577,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.4131338,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.4196106,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.4312001,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.4379007,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.4506243,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.4597112,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.4715032,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.4871604,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.4941353,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5028922,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5189996,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5309724,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5378067,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5443494,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5554902,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5635172,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5752565,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5826545,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.5959195,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6074628,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6146291,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6224185,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6339008,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6455969,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6562349,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6686088,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6753565,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6918914,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.6986879,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.7050735,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.721287,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.728425,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.7399354,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.7516046,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.7586326,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.7700615,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.7773459,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.789275,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.7965605,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.8035499,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.8155285,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.8226716,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.8381067,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.8498186,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.8574342,0
12,2,MM,TBD,0,False,0,0,0,0,0,0,False,False,False,0,0,85077.8740486,0
